order_date,order_id,pizza_id,quantity,order_time,unit_price,total_price,pizza_size,pizza_category,Mes,Day,week,DayNumber
2015-02-02,1965,four_cheese_l,1,16:10:04,17.95,17.95,L,Vegetariana,2,Monday,6,0
2015-02-02,1965,hawaiian_l,1,16:10:04,16.5,16.5,L,Napolitana,2,Monday,6,0
2015-02-02,1965,ital_cpcllo_s,1,16:10:04,12.0,12.0,S,Napolitana,2,Monday,6,0
2015-02-02,1966,sicilian_m,1,16:14:14,16.25,16.25,M,Pepperoni ,2,Monday,6,0
2015-02-02,1966,soppressata_l,1,16:14:14,20.75,20.75,L,Pepperoni ,2,Monday,6,0
2015-02-02,1966,spicy_ital_l,1,16:14:14,20.75,20.75,L,Pepperoni ,2,Monday,6,0
2015-02-02,1966,spinach_supr_s,1,16:14:14,12.5,12.5,S,Pepperoni ,2,Monday,6,0
2015-02-02,1967,hawaiian_s,1,16:41:43,10.5,10.5,S,Napolitana,2,Monday,6,0
2015-02-02,1967,pep_msh_pep_s,1,16:41:43,11.0,11.0,S,Napolitana,2,Monday,6,0
2015-02-02,1967,southw_ckn_s,1,16:41:43,12.75,12.75,S,Hawaiana,2,Monday,6,0
2015-02-02,1967,spinach_fet_s,1,16:41:43,12.0,12.0,S,Vegetariana,2,Monday,6,0
2015-02-02,1968,big_meat_s,1,16:58:41,12.0,12.0,S,Napolitana,2,Monday,6,0
2015-02-02,1968,brie_carre_s,1,16:58:41,23.65,23.65,S,Pepperoni ,2,Monday,6,0
2015-02-02,1968,classic_dlx_l,1,16:58:41,20.5,20.5,L,Napolitana,2,Monday,6,0
2015-02-02,1969,hawaiian_s,1,17:10:43,10.5,10.5,S,Napolitana,2,Monday,6,0
2015-02-02,1970,bbq_ckn_s,1,17:30:16,12.75,12.75,S,Hawaiana,2,Monday,6,0
2015-02-02,1971,ital_cpcllo_l,1,17:31:16,20.5,20.5,L,Napolitana,2,Monday,6,0
2015-02-02,1971,ital_cpcllo_s,1,17:31:16,12.0,12.0,S,Napolitana,2,Monday,6,0
2015-02-02,1972,calabrese_m,1,17:35:29,16.25,16.25,M,Pepperoni ,2,Monday,6,0
2015-02-02,1972,mexicana_m,1,17:35:29,16.0,16.0,M,Vegetariana,2,Monday,6,0
2015-02-02,1972,pepperoni_m,1,17:35:29,12.5,12.5,M,Napolitana,2,Monday,6,0
2015-02-02,1972,prsc_argla_m,1,17:35:29,16.5,16.5,M,Pepperoni ,2,Monday,6,0
2015-02-02,1973,four_cheese_m,1,17:48:51,14.75,14.75,M,Vegetariana,2,Monday,6,0
2015-02-02,1974,big_meat_s,1,17:49:37,12.0,12.0,S,Napolitana,2,Monday,6,0
2015-02-02,1974,ital_cpcllo_m,1,17:49:37,16.0,16.0,M,Napolitana,2,Monday,6,0
2015-02-02,1974,spin_pesto_l,1,17:49:37,20.75,20.75,L,Vegetariana,2,Monday,6,0
2015-02-02,1975,classic_dlx_m,1,18:07:34,16.0,16.0,M,Napolitana,2,Monday,6,0
2015-02-02,1975,pepperoni_s,1,18:07:34,9.75,9.75,S,Napolitana,2,Monday,6,0
2015-02-02,1976,five_cheese_l,1,18:25:11,18.5,18.5,L,Vegetariana,2,Monday,6,0
2015-02-02,1976,southw_ckn_m,1,18:25:11,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1976,thai_ckn_m,1,18:25:11,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1977,ckn_alfredo_m,1,18:27:37,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1978,pepperoni_m,1,19:03:28,12.5,12.5,M,Napolitana,2,Monday,6,0
2015-02-02,1979,the_greek_m,1,19:05:23,16.0,16.0,M,Napolitana,2,Monday,6,0
2015-02-02,1980,ital_cpcllo_l,1,19:07:15,20.5,20.5,L,Napolitana,2,Monday,6,0
2015-02-02,1981,ckn_alfredo_l,1,19:10:40,20.75,20.75,L,Hawaiana,2,Monday,6,0
2015-02-02,1981,hawaiian_l,1,19:10:40,16.5,16.5,L,Napolitana,2,Monday,6,0
2015-02-02,1981,spicy_ital_s,1,19:10:40,12.5,12.5,S,Pepperoni ,2,Monday,6,0
2015-02-02,1981,spin_pesto_m,1,19:10:40,16.5,16.5,M,Vegetariana,2,Monday,6,0
2015-02-02,1982,pepperoni_m,1,19:36:26,12.5,12.5,M,Napolitana,2,Monday,6,0
2015-02-02,1983,soppressata_m,1,19:39:08,16.5,16.5,M,Pepperoni ,2,Monday,6,0
2015-02-02,1984,big_meat_s,1,19:50:13,12.0,12.0,S,Napolitana,2,Monday,6,0
2015-02-02,1984,veggie_veg_s,1,19:50:13,12.0,12.0,S,Vegetariana,2,Monday,6,0
2015-02-02,1985,prsc_argla_s,1,20:00:05,12.5,12.5,S,Pepperoni ,2,Monday,6,0
2015-02-02,1985,spin_pesto_l,1,20:00:05,20.75,20.75,L,Vegetariana,2,Monday,6,0
2015-02-02,1986,bbq_ckn_m,1,20:07:17,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1986,napolitana_l,1,20:07:17,20.5,20.5,L,Napolitana,2,Monday,6,0
2015-02-02,1986,spinach_fet_l,1,20:07:17,20.25,20.25,L,Vegetariana,2,Monday,6,0
2015-02-02,1986,veggie_veg_l,1,20:07:17,20.25,20.25,L,Vegetariana,2,Monday,6,0
2015-02-02,1987,calabrese_m,1,20:09:54,16.25,16.25,M,Pepperoni ,2,Monday,6,0
2015-02-02,1987,ckn_alfredo_m,1,20:09:54,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1987,veggie_veg_s,1,20:09:54,12.0,12.0,S,Vegetariana,2,Monday,6,0
2015-02-02,1988,cali_ckn_s,1,20:46:01,12.75,12.75,S,Hawaiana,2,Monday,6,0
2015-02-02,1988,ckn_pesto_s,1,20:46:01,12.75,12.75,S,Hawaiana,2,Monday,6,0
2015-02-02,1988,peppr_salami_l,1,20:46:01,20.75,20.75,L,Pepperoni ,2,Monday,6,0
2015-02-02,1989,bbq_ckn_m,1,21:15:17,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1989,veggie_veg_s,1,21:15:17,12.0,12.0,S,Vegetariana,2,Monday,6,0
2015-02-02,1990,calabrese_m,1,21:22:35,16.25,16.25,M,Pepperoni ,2,Monday,6,0
2015-02-02,1990,hawaiian_l,1,21:22:35,16.5,16.5,L,Napolitana,2,Monday,6,0
2015-02-02,1990,spicy_ital_l,1,21:22:35,20.75,20.75,L,Pepperoni ,2,Monday,6,0
2015-02-02,1991,spinach_supr_s,1,21:47:12,12.5,12.5,S,Pepperoni ,2,Monday,6,0
2015-02-02,1992,ckn_alfredo_m,1,21:48:32,16.75,16.75,M,Hawaiana,2,Monday,6,0
2015-02-02,1993,veggie_veg_l,1,22:07:29,20.25,20.25,L,Vegetariana,2,Monday,6,0
2015-02-02,1994,cali_ckn_s,1,22:08:10,12.75,12.75,S,Hawaiana,2,Monday,6,0
2015-02-02,1994,hawaiian_s,1,22:08:10,10.5,10.5,S,Napolitana,2,Monday,6,0
2015-02-02,1994,peppr_salami_m,1,22:08:10,16.5,16.5,M,Pepperoni ,2,Monday,6,0
2015-02-02,1994,spinach_supr_s,1,22:08:10,12.5,12.5,S,Pepperoni ,2,Monday,6,0
2015-02-02,1995,bbq_ckn_l,1,22:19:33,20.75,20.75,L,Hawaiana,2,Monday,6,0
2015-02-02,1995,calabrese_m,1,22:19:33,16.25,16.25,M,Pepperoni ,2,Monday,6,0
2015-02-02,1995,five_cheese_l,1,22:19:33,18.5,18.5,L,Vegetariana,2,Monday,6,0
2015-02-02,1995,spinach_supr_m,1,22:19:33,16.5,16.5,M,Pepperoni ,2,Monday,6,0
2015-02-03,1996,five_cheese_l,1,11:25:25,18.5,18.5,L,Vegetariana,2,Tuesday,6,1
2015-02-03,1996,ital_cpcllo_m,1,11:25:25,16.0,16.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,1996,sicilian_s,1,11:25:25,12.25,12.25,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,1997,green_garden_s,1,11:35:10,12.0,12.0,S,Vegetariana,2,Tuesday,6,1
2015-02-03,1998,spinach_fet_s,1,11:47:03,12.0,12.0,S,Vegetariana,2,Tuesday,6,1
2015-02-03,1999,big_meat_s,1,12:07:51,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,1999,calabrese_l,1,12:07:51,20.25,20.25,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,1999,calabrese_m,1,12:07:51,16.25,16.25,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,1999,ital_cpcllo_l,1,12:07:51,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,1999,ital_supr_m,1,12:07:51,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,1999,ital_veggie_m,1,12:07:51,16.75,16.75,M,Vegetariana,2,Tuesday,6,1
2015-02-03,1999,napolitana_l,1,12:07:51,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,1999,pep_msh_pep_s,1,12:07:51,11.0,11.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,1999,spicy_ital_m,1,12:07:51,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,1999,thai_ckn_l,1,12:07:51,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2000,bbq_ckn_m,1,12:14:27,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2000,big_meat_s,2,12:14:27,12.0,24.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2000,calabrese_m,1,12:14:27,16.25,16.25,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2000,four_cheese_l,1,12:14:27,17.95,17.95,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2000,pep_msh_pep_m,1,12:14:27,14.5,14.5,M,Napolitana,2,Tuesday,6,1
2015-02-03,2000,pepperoni_s,2,12:14:27,9.75,19.5,S,Napolitana,2,Tuesday,6,1
2015-02-03,2000,soppressata_l,1,12:14:27,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2000,spin_pesto_l,1,12:14:27,20.75,20.75,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2000,thai_ckn_l,1,12:14:27,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2000,veggie_veg_l,2,12:14:27,20.25,40.5,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2000,veggie_veg_s,1,12:14:27,12.0,12.0,S,Vegetariana,2,Tuesday,6,1
2015-02-03,2001,calabrese_m,1,12:20:45,16.25,16.25,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2001,calabrese_s,1,12:20:45,12.25,12.25,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2001,four_cheese_l,1,12:20:45,17.95,17.95,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2001,ital_cpcllo_l,1,12:20:45,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,2002,big_meat_s,1,12:21:10,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2002,ital_supr_l,1,12:21:10,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2002,spinach_fet_l,1,12:21:10,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2003,green_garden_m,1,12:21:25,16.0,16.0,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2004,ital_cpcllo_l,1,12:24:06,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,2004,peppr_salami_s,1,12:24:06,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2004,prsc_argla_l,1,12:24:06,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2005,cali_ckn_m,1,12:32:02,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2005,ckn_alfredo_m,1,12:32:02,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2005,peppr_salami_s,1,12:32:02,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2005,spinach_supr_l,1,12:32:02,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2006,ckn_alfredo_l,1,12:35:28,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2006,green_garden_s,1,12:35:28,12.0,12.0,S,Vegetariana,2,Tuesday,6,1
2015-02-03,2006,hawaiian_m,1,12:35:28,14.0,14.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,2006,thai_ckn_s,1,12:35:28,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2007,bbq_ckn_s,1,12:37:21,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2007,spinach_fet_l,1,12:37:21,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2008,napolitana_l,1,12:47:12,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,2009,the_greek_s,1,12:55:07,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2010,big_meat_s,1,13:00:41,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2010,pepperoni_s,1,13:00:41,9.75,9.75,S,Napolitana,2,Tuesday,6,1
2015-02-03,2010,sicilian_m,1,13:00:41,16.25,16.25,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2010,spinach_fet_s,1,13:00:41,12.0,12.0,S,Vegetariana,2,Tuesday,6,1
2015-02-03,2011,ckn_alfredo_m,1,13:01:28,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2011,peppr_salami_l,1,13:01:28,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2011,spicy_ital_m,1,13:01:28,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2011,veggie_veg_l,1,13:01:28,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2012,spicy_ital_s,1,13:19:00,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2012,the_greek_xl,1,13:19:00,25.5,25.5,XL,Napolitana,2,Tuesday,6,1
2015-02-03,2013,big_meat_s,2,13:20:46,12.0,24.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2013,brie_carre_s,1,13:20:46,23.65,23.65,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2013,classic_dlx_s,1,13:20:46,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2014,spicy_ital_l,1,13:23:13,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2015,hawaiian_m,1,13:23:49,14.0,14.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,2016,bbq_ckn_m,1,13:47:00,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2016,green_garden_m,1,13:47:00,16.0,16.0,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2016,ital_veggie_s,1,13:47:00,12.75,12.75,S,Vegetariana,2,Tuesday,6,1
2015-02-03,2017,bbq_ckn_s,1,13:51:56,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2017,ital_cpcllo_l,1,13:51:56,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,2018,pepperoni_s,1,14:06:04,9.75,9.75,S,Napolitana,2,Tuesday,6,1
2015-02-03,2018,peppr_salami_l,1,14:06:04,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2018,sicilian_l,1,14:06:04,20.25,20.25,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2018,the_greek_xl,1,14:06:04,25.5,25.5,XL,Napolitana,2,Tuesday,6,1
2015-02-03,2019,southw_ckn_l,1,14:14:03,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2020,big_meat_s,1,14:14:05,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2021,cali_ckn_l,1,14:25:13,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2021,ital_cpcllo_m,1,14:25:13,16.0,16.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,2021,pepperoni_l,1,14:25:13,15.25,15.25,L,Napolitana,2,Tuesday,6,1
2015-02-03,2021,peppr_salami_m,1,14:25:13,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2022,ckn_pesto_l,1,14:36:36,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2022,the_greek_s,1,14:36:36,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2023,four_cheese_l,1,15:05:28,17.95,17.95,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2024,soppressata_s,1,16:04:02,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2024,southw_ckn_m,1,16:04:02,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2024,spinach_fet_l,1,16:04:02,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2025,cali_ckn_s,1,16:11:01,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2025,veggie_veg_l,1,16:11:01,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2026,mexicana_l,1,16:11:48,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2027,southw_ckn_s,1,16:20:30,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2027,spinach_fet_m,1,16:20:30,16.0,16.0,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2028,four_cheese_l,1,16:38:16,17.95,17.95,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2029,spinach_supr_s,1,16:47:49,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2029,thai_ckn_l,1,16:47:49,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2030,five_cheese_l,1,16:50:44,18.5,18.5,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2030,southw_ckn_s,1,16:50:44,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2031,cali_ckn_m,1,16:51:05,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2031,pepperoni_m,1,16:51:05,12.5,12.5,M,Napolitana,2,Tuesday,6,1
2015-02-03,2031,southw_ckn_s,1,16:51:05,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2032,the_greek_m,1,17:12:51,16.0,16.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,2033,bbq_ckn_s,1,17:13:15,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2033,spicy_ital_l,1,17:13:15,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2033,spin_pesto_s,1,17:13:15,12.5,12.5,S,Vegetariana,2,Tuesday,6,1
2015-02-03,2033,veggie_veg_m,1,17:13:15,16.0,16.0,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2034,big_meat_s,1,17:15:18,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2034,pepperoni_m,1,17:15:18,12.5,12.5,M,Napolitana,2,Tuesday,6,1
2015-02-03,2035,classic_dlx_s,1,17:16:16,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2036,bbq_ckn_s,1,17:17:29,12.75,12.75,S,Hawaiana,2,Tuesday,6,1
2015-02-03,2036,five_cheese_l,1,17:17:29,18.5,18.5,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2036,ital_cpcllo_l,1,17:17:29,20.5,20.5,L,Napolitana,2,Tuesday,6,1
2015-02-03,2037,mediterraneo_s,1,17:30:57,12.0,12.0,S,Vegetariana,2,Tuesday,6,1
2015-02-03,2038,sicilian_m,1,17:31:35,16.25,16.25,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2039,pep_msh_pep_s,1,17:36:07,11.0,11.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2040,four_cheese_m,1,17:36:45,14.75,14.75,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2041,classic_dlx_m,1,17:40:35,16.0,16.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,2042,bbq_ckn_l,1,18:01:43,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2042,ital_supr_l,1,18:01:43,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2042,veggie_veg_l,1,18:01:43,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2043,the_greek_s,1,18:23:13,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2044,prsc_argla_m,1,18:33:46,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2044,spinach_supr_s,1,18:33:46,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2045,peppr_salami_m,1,18:46:11,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2046,ital_veggie_m,1,18:46:54,16.75,16.75,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2046,napolitana_s,1,18:46:54,12.0,12.0,S,Napolitana,2,Tuesday,6,1
2015-02-03,2047,pepperoni_m,1,18:47:08,12.5,12.5,M,Napolitana,2,Tuesday,6,1
2015-02-03,2047,prsc_argla_m,1,18:47:08,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2047,spinach_fet_l,1,18:47:08,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2048,spicy_ital_l,1,18:48:26,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2049,bbq_ckn_m,1,19:00:24,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2049,cali_ckn_m,1,19:00:24,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2049,veggie_veg_l,1,19:00:24,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2050,ital_veggie_m,1,19:20:46,16.75,16.75,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2050,pep_msh_pep_m,1,19:20:46,14.5,14.5,M,Napolitana,2,Tuesday,6,1
2015-02-03,2050,soppressata_m,1,19:20:46,16.5,16.5,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2050,spinach_supr_s,1,19:20:46,12.5,12.5,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2051,calabrese_m,1,19:51:00,16.25,16.25,M,Pepperoni ,2,Tuesday,6,1
2015-02-03,2051,cali_ckn_m,1,19:51:00,16.75,16.75,M,Hawaiana,2,Tuesday,6,1
2015-02-03,2051,mexicana_l,1,19:51:00,20.25,20.25,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2051,spinach_supr_l,1,19:51:00,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2052,brie_carre_s,1,19:54:31,23.65,23.65,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2052,five_cheese_l,1,19:54:31,18.5,18.5,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2052,four_cheese_l,1,19:54:31,17.95,17.95,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2052,sicilian_s,1,19:54:31,12.25,12.25,S,Pepperoni ,2,Tuesday,6,1
2015-02-03,2053,four_cheese_l,2,20:42:43,17.95,35.9,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2053,pepperoni_l,1,20:42:43,15.25,15.25,L,Napolitana,2,Tuesday,6,1
2015-02-03,2054,four_cheese_l,2,20:46:45,17.95,35.9,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2054,ital_veggie_m,1,20:46:45,16.75,16.75,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2055,ckn_pesto_l,1,20:59:30,20.75,20.75,L,Hawaiana,2,Tuesday,6,1
2015-02-03,2055,ital_cpcllo_m,1,20:59:30,16.0,16.0,M,Napolitana,2,Tuesday,6,1
2015-02-03,2056,pep_msh_pep_m,1,21:05:04,14.5,14.5,M,Napolitana,2,Tuesday,6,1
2015-02-03,2056,soppressata_l,1,21:05:04,20.75,20.75,L,Pepperoni ,2,Tuesday,6,1
2015-02-03,2056,veggie_veg_m,1,21:05:04,16.0,16.0,M,Vegetariana,2,Tuesday,6,1
2015-02-03,2057,four_cheese_l,1,21:11:26,17.95,17.95,L,Vegetariana,2,Tuesday,6,1
2015-02-03,2057,the_greek_xl,1,21:11:26,25.5,25.5,XL,Napolitana,2,Tuesday,6,1
2015-02-04,2058,pepperoni_l,1,11:19:17,15.25,15.25,L,Napolitana,2,Wednesday,6,2
2015-02-04,2058,spicy_ital_m,1,11:19:17,16.5,16.5,M,Pepperoni ,2,Wednesday,6,2
2015-02-04,2059,ital_supr_m,1,11:41:34,16.5,16.5,M,Pepperoni ,2,Wednesday,6,2
2015-02-04,2059,southw_ckn_s,1,11:41:34,12.75,12.75,S,Hawaiana,2,Wednesday,6,2
2015-02-04,2059,spicy_ital_s,1,11:41:34,12.5,12.5,S,Pepperoni ,2,Wednesday,6,2
2015-02-04,2060,ital_cpcllo_s,1,11:45:09,12.0,12.0,S,Napolitana,2,Wednesday,6,2
2015-02-04,2060,spicy_ital_l,1,11:45:09,20.75,20.75,L,Pepperoni ,2,Wednesday,6,2
2015-02-04,2061,ckn_pesto_s,1,11:49:00,12.75,12.75,S,Hawaiana,2,Wednesday,6,2
2015-02-04,2061,spinach_supr_s,1,11:49:00,12.5,12.5,S,Pepperoni ,2,Wednesday,6,2
2015-02-04,2062,ital_cpcllo_m,1,11:56:32,16.0,16.0,M,Napolitana,2,Wednesday,6,2
2015-02-04,2063,big_meat_s,1,12:25:02,12.0,12.0,S,Napolitana,2,Wednesday,6,2
2015-02-04,2064,bbq_ckn_s,1,12:26:39,12.75,12.75,S,Hawaiana,2,Wednesday,6,2
2015-02-04,2064,ckn_alfredo_m,1,12:26:39,16.75,16.75,M,Hawaiana,2,Wednesday,6,2
2015-02-04,2064,mediterraneo_s,1,12:26:39,12.0,12.0,S,Vegetariana,2,Wednesday,6,2
2015-02-04,2064,mexicana_l,1,12:26:39,20.25,20.25,L,Vegetariana,2,Wednesday,6,2
2015-02-04,2065,ital_supr_s,1,12:27:21,12.5,12.5,S,Pepperoni ,2,Wednesday,6,2
2015-02-04,2065,sicilian_s,1,12:27:21,12.25,12.25,S,Pepperoni ,2,Wednesday,6,2
2015-02-04,2065,veggie_veg_l,1,12:27:21,20.25,20.25,L,Vegetariana,2,Wednesday,6,2
2015-02-04,2066,hawaiian_l,1,12:44:20,16.5,16.5,L,Napolitana,2,Wednesday,6,2
2015-02-04,2066,hawaiian_s,1,12:44:20,10.5,10.5,S,Napolitana,2,Wednesday,6,2
2015-02-04,2067,spicy_ital_l,1,12:47:00,20.75,20.75,L,Pepperoni ,2,Wednesday,6,2
2015-02-04,2068,big_meat_s,1,12:49:48,12.0,12.0,S,Napolitana,2,Wednesday,6,2
2015-02-04,2068,brie_carre_s,1,12:49:48,23.65,23.65,S,Pepperoni ,2,Wednesday,6,2
2015-02-04,2069,pepperoni_m,1,12:58:32,12.5,12.5,M,Napolitana,2,Wednesday,6,2
2015-02-04,2069,spinach_fet_l,1,12:58:32,20.25,20.25,L,Vegetariana,2,Wednesday,6,2
2015-02-04,2070,sicilian_l,1,13:00:47,20.25,20.25,L,Pepperoni ,2,Wednesday,6,2
2015-02-04,2070,veggie_veg_l,1,13:00:47,20.25,20.25,L,Vegetariana,2,Wednesday,6,2
2015-02-04,2071,classic_dlx_m,1,13:06:29,16.0,16.0,M,Napolitana,2,Wednesday,6,2
2015-02-04,2072,ital_supr_m,1,13:08:24,16.5,16.5,M,Pepperoni ,2,Wednesday,6,2
